SBI General Insurance,3.6,2.2k,Insurance , Mumbai ,291
Indian Railways,4.2,2.2k,Railways , Kolkata ,251
Whirlpool,4.0,2.2k,Consumer Electronics & Appliances , Pune ,173
Meesho,3.7,2.2k,Internet , Bengaluru ,133
Renault Nissan Technology & Business Centre India,3.7,2.2k,Automobile , Chennai ,20
Coromandel International,4.1,2.2k,Agro Chemicals , Visakhapatnam ,184
GlaxoSmithKline Pharmaceuticals,4.0,2.2k,Pharma , Bengaluru ,216
Shahi Exports,3.9,2.2k,Fashion & Textile , Bengaluru ,72
Ambuja Cements,3.8,2.2k,Building Material , Mumbai ,261
ValueLabs,3.5,2.2k,IT Services & Consulting , Hyderabad ,20
Allstate,3.7,2.2k,Insurance , Pune ,17
Sify Technologies,3.6,2.2k,IT Services & Consulting , Chennai ,134
Nokia Networks,4.1,2.2k,Hardware & Networking , Chennai ,87
Bank of Baroda,3.5,2.1k,Banking , Mumbai ,302
Microsoft Corporation,3.8,2.1k,Software Product , Bengaluru ,47
Life Insurance Corporation of India,4.4,2.1k,Insurance , New Delhi ,471
Brakes India,3.9,2.1k,Auto Components , Chennai ,100
Spark Minda,3.8,2.1k,Auto Components , Pune ,75
Mercedes-Benz Research and Development India,3.6,2.1k,IT Services & Consulting , Bengaluru ,52
BHEL,4.2,2.1k,Electrical Equipment , Bengaluru ,130
Cargill,3.9,2.1k,Food Processing , Bengaluru ,121
Poonawalla Fincorp,3.5,2.1k,NBFC , Pune ,263
JK Tyre,3.8,2.1k,Auto Components , Chennai ,148
CAMS,3.6,2.1k,Financial Services , Chennai ,108
upGrad,3.3,2.1k,EdTech , Bengaluru ,51
Generali Central Life Insurance,3.5,2.1k,Insurance , Mumbai ,202
Jio Platforms,3.4,2.1k,IT Services & Consulting , Mumbai ,106
Power Mech Projects,3.8,2.1k,Engineering & Construction , Hyderabad ,153
FirstCry,3.6,2.1k,Retail , Pune ,213
Huawei Technologies,4.1,2.1k,Telecom , Bengaluru ,104
Saint-Gobain,3.8,2.1k,Building Material , Mumbai ,104
Pfizer,3.9,2.1k,Pharma , Visakhapatnam ,134
Nuvoco Vistas,4.1,2.1k,Building Material , Kolkata ,201
Bharat Petroleum,4.1,2.1k,Oil & Gas , Mumbai ,261
Manipal Hospitals,4.1,2.1k,Healthcare , Bengaluru ,66
Simplex Infrastructures,3.4,2.1k,Engineering & Construction , Kolkata ,139
Kotak Securities,3.5,2.1k,Financial Services , Mumbai ,141
"Maruti Suzuki India Limited, Hansalpur",4.2,2.1k,Automobile , Ahmedabad ,107
Force Motors,3.7,2.1k,Automobile , Pune ,106
NTT DATA Business Solutions,4.1,2.1k,IT Services & Consulting , Bengaluru ,32
ITC Hotels,4.1,2.1k,Hospitality , Bengaluru ,95
Reliance Trends,4.1,2.1k,Retail , Bengaluru ,393
Ola Cabs,3.3,2.1k,Internet , Bengaluru ,112
Raymond Lifestyle Limited,4.2,2.1k,Fashion & Textile , Mumbai ,149
CitiusTech,3.2,2.1k,IT Services & Consulting , Mumbai ,17
Infinite Computer Solutions,3.3,2.1k,IT Services & Consulting , Bengaluru ,36
IndusInd General Insurance,3.6,2k,Insurance , Mumbai ,194
Delphi TVS,3.8,2k,Auto Components , Chennai ,61
Renault-Nissan,4.1,2k,Automobile , Chennai ,86
Biological E,4.2,2k,Pharma , Hyderabad ,73
Extramarks Education,3.3,2k,EdTech , Noida ,111
Morgan Stanley,3.6,2k,Financial Services , Mumbai ,19
Henry Harvin Education,3.6,2k,EdTech , Noida ,34
SGS,3.8,2k,"Testing, Inspection and Certification (TIC) ", Mumbai ,147
EPAM Systems,3.7,2k,IT Services & Consulting , Hyderabad ,36
YASH Technologies,3.7,2k,IT Services & Consulting , Hyderabad ,32
K12 Techno Services,3.7,2k,EdTech , Bengaluru ,43
Senco Gold,4.4,2k,Jewellery , Kolkata ,79
Novartis,4.1,2k,Pharma , Hyderabad ,75
Aditya Birla Health Insurance Co,3.7,2k,Insurance , Mumbai ,254
Ninjacart,3.8,2k,Internet , Bengaluru ,112
Narayana Health,4.0,2k,Healthcare , Bengaluru ,64
IDBI Bank,3.3,2k,Banking , Mumbai ,336
SAP,4.1,2k,Software Product , Bengaluru ,54
State Street Syntel,3.7,2k,Financial Services , Mumbai ,21
HSBC Electronic Data Processing,4.0,2k,IT Services & Consulting , Bengaluru ,19
L&T Energy Hydrocarbon,3.8,2k,Engineering & Construction , Vadodara ,88
Schindler,3.9,2k,Industrial Machinery , Pune ,90
AECOM,4.2,2k,Engineering & Construction , Gurugram ,122
Shadowfax Technologies,3.5,2k,Logistics , Bengaluru ,245
Honeywell Automation,3.7,1.9k,Industrial Automation , Pune ,78
Paisabazaar.com,3.4,1.9k,Internet , Gurugram ,35
Haier Appliances India,4.0,1.9k,Consumer Electronics & Appliances , Pune ,161
R.R. Donnelley,3.6,1.9k,Marketing & Advertising , Chennai ,26
Trent,3.8,1.9k,Retail , Mumbai ,146
NCR Voyix,3.4,1.9k,IT Services & Consulting , Hyderabad ,90
Motherson Automotive Technologies and Engineering,3.8,1.9k,Auto Components , Chennai ,68
Philips,3.8,1.9k,Medical Equipment , Bengaluru ,97
Dr Lal PathLabs,4.2,1.9k,Healthcare , New Delhi ,201
Microland,3.5,1.9k,IT Services & Consulting , Bengaluru ,45
V-Guard Industries,4.3,1.9k,Consumer Electronics & Appliances , Kochi ,169
CMS Infosystems,3.5,1.9k,Software Product , Mumbai ,221
Uflex,3.8,1.9k,Packaging , Noida ,46
Gabriel India Limited,4.1,1.9k,Auto Components , Pune ,52
Parle Products,3.9,1.9k,FMCG , Mumbai ,250
Spinny,3.7,1.9k,Internet , Gurugram ,63
Globiva,3.0,1.9k,BPO , Gurugram ,30
Crisil,3.5,1.9k,Analytics & KPO , Mumbai ,80
Adecco Group,3.8,1.9k,Recruitment , Bengaluru ,181
Google,4.4,1.9k,Software Product , Bengaluru ,87
CNH (Case New Holland),3.7,1.9k,Industrial Machinery , Gurugram ,138
Aye Finance,4.1,1.9k,NBFC , Gurugram ,372
G R Infraprojects,4.1,1.9k,Engineering & Construction , Gurugram ,159
Angel One,3.6,1.9k,FinTech , Mumbai ,132
Aadhar Housing Finance,4.0,1.9k,NBFC , Mumbai ,328
DHL Supply Chain,4.2,1.9k,Logistics , Mumbai ,101
HTC Global Services,3.4,1.9k,IT Services & Consulting , Chennai ,32
Tekwissen,4.9,1.9k,IT Services & Consulting , Visakhapatnam ,5
Safexpress,3.9,1.9k,Logistics , New Delhi ,159
Lucas-TVS,3.9,1.9k,Auto Components , Chennai ,78
NTPC,4.2,1.9k,Power , New Delhi ,125
Infinx,3.7,1.9k,Software Product , Hyderabad ,36
Tata Power,3.9,1.9k,Power , Mumbai ,152
Trident Group,3.2,1.9k,Fashion & Textile , Barnala ,58
Thomson Reuters,3.8,1.9k,Software Product , Bengaluru ,27
Tata Tele Business Services,3.6,1.9k,Telecom , Mumbai ,136
Iris Software,3.8,1.9k,IT Services & Consulting , Noida ,23
ICICI Home Finance,3.7,1.9k,Financial Services , Mumbai ,221
Hindustan Aeronautics,4.3,1.9k,Defence & Aerospace , Bengaluru ,64
PI Industries,3.8,1.9k,Agro Chemicals , Vadodara ,108
TVS Sundram Fasteners,3.6,1.9k,Auto Components , Chennai ,65
CSB Bank,3.3,1.9k,Banking , Mumbai ,235
Torrent Power,3.8,1.9k,Power , Ahmedabad ,62
NeoSOFT,3.4,1.9k,IT Services & Consulting , Mumbai ,24
Verizon,3.5,1.9k,Telecom , Hyderabad ,11
Jindal Saw,4.0,1.8k,Iron & Steel , Mundra ,77
KENT RO Systems,3.7,1.8k,Consumer Electronics & Appliances , Noida ,154
TELUS Digital,3.6,1.8k,IT Services & Consulting , Noida ,26
Aragen Life Sciences,3.9,1.8k,Clinical Research , Hyderabad ,29
Polycab Wires,4.0,1.8k,Electrical Equipment , Vadodara ,167
Honda Cars,4.3,1.8k,Automobile , Bhiwadi ,117
First American (India),3.5,1.8k,Insurance , Bengaluru ,22
Medi Assist India,3.5,1.8k,Insurance , Bengaluru ,66
AXA Global Business Services,3.8,1.8k,IT Services & Consulting , Pune ,11
Fusion CX,3.3,1.8k,BPO , Kolkata ,58
Infra.Market,3.9,1.8k,Building Material , Mumbai ,132
AkzoNobel,4.1,1.8k,Chemicals , Pune ,162
Capri Global Capital,3.6,1.8k,NBFC , New Delhi ,334
Godrej Properties,3.6,1.8k,Real Estate , Mumbai ,34
Sterling & Wilson,4.0,1.8k,Engineering & Construction , Mumbai ,131
Innovsource Services,3.9,1.8k,Recruitment , Mumbai ,251
Haldiram Foods International Limited,3.8,1.8k,FMCG , Nagpur ,166
DIVI'S Laboratories,3.6,1.8k,Pharma , Visakhapatnam ,37
Cafe Coffee Day,3.7,1.8k,Hospitality , Bengaluru ,106
Stellar Migration,1.3,1.8k,Other , Dubai ,7
Hindustan Petroleum,4.2,1.8k,Oil & Gas , Mumbai ,257
MetLife,4.0,1.8k,Insurance , Noida ,44
SS&C TECHNOLOGIES,3.2,1.8k,IT Services & Consulting , Mumbai ,30
Air India,3.4,1.8k,Aviation , New Delhi ,69
Digit Insurance,3.7,1.8k,Insurance , Bengaluru ,88
Kalyan Jewellers,4.4,1.8k,Jewellery , Thrissur ,158
Tata Communications Transformation Services,3.8,1.8k,Telecom , Pune ,95
LivSpace,3.3,1.7k,Architecture & Interior Design , Bengaluru ,53
Reckitt Benckiser,4.0,1.7k,FMCG , Gurugram ,136
USHA International,4.0,1.7k,Consumer Electronics & Appliances , Gurugram ,149
Security and Intelligence Services (India),4.0,1.7k,Law Enforcement & Security , New Delhi ,196
USV,4.0,1.7k,Pharma , Mumbai ,108
Isgec Heavy Engineering,3.8,1.7k,Engineering & Construction , Noida ,93
Future Retail,4.4,1.7k,Retail , Mumbai ,197
Vedantu,3.3,1.7k,EdTech , Bengaluru ,72
HDFC Securities,3.4,1.7k,Financial Services , Mumbai ,186
BT Business,3.9,1.7k,Telecom , Gurugram ,13
Dhani Loans and Services,3.9,1.7k,NBFC , Gurugram ,186
Adani Green Energy,3.9,1.7k,Power , Ahmedabad ,114
Pine Labs,3.3,1.7k,FinTech , Noida ,119
XBP Global,3.3,1.7k,Internet , Chennai ,23
Annapurna Finance,3.8,1.7k,NBFC , Bhubaneswar ,400
Bata,3.5,1.7k,Fashion & Textile , Gurugram ,149
Provana,3.9,1.7k,BPO , Noida ,11
BVG India,4.2,1.7k,Facility Management Services , Pune ,136
Rungta Mines,4.0,1.7k,Metals & Mining , Chaibasa ,57
Mother Dairy Fruit & Vegetable,4.0,1.7k,Food Processing , New Delhi ,128
Metro Cash & Carry,4.0,1.7k,Retail , Bengaluru ,88
Granules India Limited,3.8,1.7k,Pharma , Hyderabad ,22
Indian Navy,4.6,1.7k,Defence & Aerospace , Mumbai ,76
Orange Business,4.1,1.7k,IT Services & Consulting , Gurugram ,52
Orchids International School,3.9,1.7k,Education & Training , Bengaluru ,33
NEC,4.0,1.7k,IT Services & Consulting , Noida ,54
Sysnet Global Technologies,3.7,1.7k,IT Services & Consulting , New Delhi ,154
Hitachi Astemo,4.0,1.7k,Auto Components , Neemrana ,52
Medanta the Medicity,4.0,1.7k,Healthcare , Gurugram ,50
HighRadius,2.5,1.7k,Software Product , Hyderabad ,15
TTEC India,3.7,1.7k,BPO , Ahmedabad ,35
FactSet,3.7,1.7k,Analytics & KPO , Hyderabad ,16
Cavinkare,3.9,1.7k,FMCG , Chennai ,173
Frankfinn Institute of Air Hostess Training,3.9,1.7k,Education & Training , Gurugram ,60
Cushman & Wakefield,4.2,1.7k,Real Estate , Gurugram ,43
KONE,4.1,1.7k,Industrial Machinery , Chennai ,73
Caterpillar Inc,4.1,1.7k,Industrial Machinery , Chennai ,43
IIFL SAMASTA,3.7,1.7k,NBFC , Bengaluru ,410
Yamaha Motor,4.1,1.7k,Automobile , Chennai ,155
MagicBricks,4.0,1.6k,Internet , Noida ,35
Rane (Madras),3.9,1.6k,Auto Components , Chennai ,58
DHL Express,4.1,1.6k,Logistics , Mumbai ,90
Health Care Global Enterprises,4.4,1.6k,Healthcare , Bengaluru ,53
L.G.Balakrishnan & Bros,3.5,1.6k,Auto Components , Coimbatore ,62
BA Continuum,3.9,1.6k,IT Services & Consulting , Hyderabad ,19
Compass Group Support Services,4.0,1.6k,Facility Management Services , Bengaluru ,77
JSW Bhushan Power & Steel,4.0,1.6k,Iron & Steel , Jharsuguda ,65
Procter & Gamble,4.0,1.6k,FMCG , Mumbai ,254
Wipro Enterprises Ltd,3.8,1.6k,FMCG , Bengaluru ,122
NielsenIQ,3.5,1.6k,Analytics & KPO , Chennai ,54
Patanjali Foods,3.8,1.6k,FMCG , Haridwar ,235
Vardhman Fabrics,4.0,1.6k,Fashion & Textile , Baddi ,64
Johnson & Johnson,4.0,1.6k,Healthcare , Mumbai ,171
CG Power and Industrial Solutions,3.8,1.6k,Electrical Equipment , Bhopal ,92
Matrimony.com,3.9,1.6k,Internet , Chennai ,64
Clover Infotech,3.4,1.6k,IT Services & Consulting , Mumbai ,22
Tata Play,3.9,1.6k,Broadcasting , Mumbai ,222
Arvind Group,4.0,1.6k,Fashion & Textile , Ahmedabad ,91
Tata 1mg,3.5,1.6k,Internet , Gurugram ,62
Belrise Industries,3.7,1.6k,Auto Components , Pune ,58
Hero Motors Company,3.9,1.6k,Automobile , Ghaziabad ,230
Chegg,4.1,1.6k,EdTech , New Delhi ,78
Suryoday Small Finance Bank,4.0,1.6k,Banking , Mumbai ,232
ReNew,4.2,1.6k,Power , Gurugram ,105
Krishna Maruti,3.8,1.6k,Auto Components , Gurugram ,51
CMA CGM,4.0,1.6k,Ports & Shipping , Chennai ,37
Toyota Kirloskar Motor,4.3,1.6k,Automobile , Bengaluru ,92
HERE Technologies,3.8,1.6k,IT Services & Consulting , Mumbai ,18
American Broadcasting Company,4.0,1.6k,Engineering & Construction , Bengaluru ,100
Coronis Ajuba Solutions,3.9,1.6k,BPO , Chennai ,31
Godrej Industries Group,3.9,1.6k,Real Estate , Mumbai ,149
Dixon Technologies,3.9,1.6k,Electronics Manufacturing , Noida ,46
Marico,3.8,1.6k,FMCG , Mumbai ,184
Welspun Living Limited,3.9,1.6k,Fashion & Textile , Anjar ,86
Satin Creditcare Network,3.9,1.6k,NBFC , Gurugram ,329
Goldman Sachs,3.3,1.6k,Financial Services , Bengaluru ,23
Shriram Life Insurance,3.5,1.6k,Insurance , Hyderabad ,326
PharmEasy,3.7,1.6k,Internet , Bengaluru ,70
Emami,3.8,1.6k,FMCG , Kolkata ,173
Wockhardt,3.8,1.6k,Pharma , Chhatrapati Sambhajinagar ,85
Teva Pharmaceuticals,3.9,1.6k,Pharma , Bengaluru ,52
ZF Commercial Vehicle Control Systems,3.8,1.6k,Auto Components , Chennai ,48
Veritas Finance,4.3,1.6k,NBFC , Chennai ,298
iOPEX Technologies,3.2,1.6k,IT Services & Consulting , Chennai ,16
Honda,4.1,1.6k,Automobile , Gurugram ,228
Supreme Industries,4.1,1.6k,Petrochemicals , Gwalior ,124
Urban Company,3.3,1.6k,Internet , Gurugram ,60
KFC,4.0,1.6k,Hospitality , New Delhi ,174
Sanofi,4.0,1.6k,Pharma , Hyderabad ,92
Mercer,3.6,1.6k,Management Consulting , New Delhi ,17
Asahi India Glass,3.8,1.5k,Auto Components , Chennai ,88
Relaxo Footwear,4.0,1.5k,Fashion & Textile , New Delhi ,161
IFB,3.6,1.5k,Consumer Electronics & Appliances , Bengaluru ,177
Broadridge Financial Solutions,3.8,1.5k,FinTech , Hyderabad ,14
Cemindia Projects,4.2,1.5k,Engineering & Construction , Kolkata ,87
Amul India,4.0,1.5k,Food Processing , Ahmedabad ,207
IndiaFirst Life Insurance,3.8,1.5k,Insurance , Mumbai ,246
Marriott International,4.1,1.5k,Hospitality , Bengaluru ,90
Bajaj Capital,3.6,1.5k,Financial Services , New Delhi ,173
Dainik Bhaskar Group,4.1,1.5k,Printing & Publishing , Bhopal ,138
Suguna Foods,3.9,1.5k,Food Processing , Coimbatore ,207
Gujarat Fluorochemicals,3.9,1.5k,Chemicals , Bharuch ,32
Kotak Mahindra Prime,3.9,1.5k,NBFC , Mumbai ,176
Nayara Energy,4.2,1.5k,Oil & Gas , Jamnagar ,99
Bisleri,4.2,1.5k,Beverage , Mumbai ,180
Muthoot Microfin,4.2,1.5k,NBFC , Kochi ,411
Lumax Industries,3.9,1.5k,Auto Components , Gurugram ,41
Tesco,3.5,1.5k,Retail , Bengaluru ,17
HCL Infosystems,4.0,1.5k,IT Services & Consulting , Noida ,105
Hinduja Leyland Finance,4.0,1.5k,NBFC , Chennai ,300
Patra India,3.6,1.5k,BPO , Visakhapatnam ,26
XL Dynamics,3.6,1.5k,IT Services & Consulting , Mumbai ,32
SHYAM METALICS AND ENERGY,3.4,1.5k,Metals & Mining , Kolkata ,75
Steel Strips Wheels,3.8,1.5k,Auto Components , Chennai ,51
Evalueserve,3.0,1.5k,Analytics & KPO , Gurugram ,15
Oracle Cerner,3.4,1.5k,Software Product , Bengaluru ,8
Karur Vysya Bank,3.5,1.5k,Banking , Chennai ,193
Tata Consumer Products,3.4,1.5k,FMCG , Bengaluru ,225
GMR Group,3.9,1.5k,Engineering & Construction , New Delhi ,74
GE VERNOVA,4.1,1.5k,Power , Bengaluru ,83
Piramal Pharma,3.9,1.5k,Pharma , Mumbai ,83
Canara Bank,3.6,1.5k,Banking , Bengaluru ,226
SAI Life Sciences,3.9,1.5k,Clinical Research , Hyderabad ,26
Page Industries,4.1,1.5k,Fashion & Textile , Bengaluru ,165
Max Fashion,4.0,1.5k,Retail , Bengaluru ,153
Ashoka Buildcon,4.1,1.5k,Engineering & Construction , Nashik ,155
Labmentix,4.5,1.5k,Bengaluru +32 other locations,nan,32
Tanishq,4.1,1.5k,Jewellery , Kolkata ,238
Tata AutoComp Systems,3.8,1.5k,Auto Components , Pune ,44
Wheelseye Technology,3.4,1.5k,Internet , Gurugram ,225
QualityKiosk Technologies,3.2,1.5k,IT Services & Consulting , Mumbai ,20
Honeywell Technology Solutions,3.7,1.5k,Industrial Automation , Bengaluru ,18
Sonata Software,3.4,1.5k,IT Services & Consulting , Bengaluru ,17
Gland Pharma,4.0,1.5k,Pharma , Hyderabad ,35
Tata Group,4.2,1.5k,IT Services & Consulting , Mumbai ,170
Airtel Payments Bank,3.8,1.5k,Banking , Gurugram ,334
Taurus BPO Services,4.1,1.5k,BPO , Pune ,23
Devyani International,3.8,1.5k,Hospitality , New Delhi ,136
ISS Facility Services,4.0,1.5k,Facility Management Services , Mumbai ,66
Chandigarh University,4.3,1.5k,Education & Training , Chandigarh ,48
Indoco Remedies,3.5,1.4k,Pharma , Mumbai ,84
Aon,3.8,1.4k,Management Consulting , Bengaluru ,25
Daimler India Commercial Vehicles,3.9,1.4k,Automobile , Chennai ,49
Oberoi Group of Hotels,4.0,1.4k,Hospitality , New Delhi ,38
V5 Global Services,3.9,1.4k,Recruitment , New Delhi ,216
Apco Infratech,3.8,1.4k,Engineering & Construction , Mumbai ,95
Valeo,3.9,1.4k,Auto Components , Chennai ,23
Acuity Analytics,3.2,1.4k,Analytics & KPO , Bengaluru ,16
Heritage Foods,4.1,1.4k,Food Processing , Hyderabad ,125
NIIT,3.5,1.4k,Education & Training , Gurugram ,102
Narayana Educational Society,3.5,1.4k,Education & Training , Hyderabad ,144
Hyatt Regency,4.0,1.4k,Hospitality , New Delhi ,50
Amneal Pharmaceuticals,4.2,1.4k,Pharma , Ahmedabad ,44
Bharat Forge,3.8,1.4k,Auto Components , Pune ,28
mPokket,4.5,1.4k,NBFC , Kolkata ,21
SBFC Finance,3.8,1.4k,NBFC , Mumbai ,218
Apexon,3.2,1.4k,IT Services & Consulting , Bengaluru ,22
PNB Housing Finance,3.8,1.4k,NBFC , New Delhi ,169
Acmegrade,3.9,1.4k,EdTech , Bengaluru ,21
Happiest Minds Technologies,3.4,1.4k,IT Services & Consulting , Bengaluru ,17
Agilus Diagnostics,4.1,1.4k,Healthcare , Mumbai ,136
Altimetrik,3.5,1.4k,IT Services & Consulting , Bengaluru ,15
Sony,4.1,1.4k,Consumer Electronics & Appliances , New Delhi ,145
CIE Automotive India Limited (Formerly known as Mahindra CIE Automotive Limited),3.6,1.4k,Auto Components , Pune ,47
ALTEN,3.6,1.4k,IT Services & Consulting , Bengaluru ,28
Jaquar,4.1,1.4k,Building Material , Gurugram ,114
AB InBev India,3.3,1.4k,Beverage , Bengaluru ,77
Morningstar,3.7,1.4k,Financial Services , Mumbai ,18
Aumovio,3.8,1.4k,Auto Components , Bengaluru ,21
Tieto,4.1,1.4k,IT Services & Consulting , Pune ,14
Indegene,3.3,1.4k,Analytics & KPO , Bengaluru ,32
Amara Raja Energy & Mobility,4.0,1.4k,Auto Components , Tirupati ,94
IDC Technologies,3.1,1.4k,IT Services & Consulting , Noida ,66
Fusion Finance,3.9,1.4k,NBFC , New Delhi ,342
Slk Software Services,3.2,1.4k,IT Services & Consulting , Bengaluru ,15
J. Kumar Infraprojects,4.1,1.4k,Engineering & Construction , Mumbai ,41
The Muthoot Group,3.6,1.4k,Financial Services , New Delhi ,311
Adobe,3.7,1.4k,Software Product , Bengaluru ,22
TCS iON,3.8,1.4k,IT Services & Consulting , Chennai ,115
Xiaomi,3.8,1.4k,Consumer Electronics & Appliances , Bengaluru ,213
VLCC,3.3,1.4k,Beauty & Personal Care , New Delhi ,111
Vfs Global Services,3.4,1.4k,IT Services & Consulting , Mumbai ,32
DCM Shriram,4.1,1.4k,Chemicals , Bharuch ,107
Nykaa,3.4,1.4k,Internet , Mumbai ,117
Unisys,3.5,1.4k,IT Services & Consulting , Bengaluru ,18
FedEx Express,3.9,1.4k,Logistics , Mumbai ,94
Sansera Engineering,4.0,1.4k,Auto Components , Bengaluru ,28
Infogain,3.5,1.4k,Emerging Technologies , Bengaluru ,23
AtkinsRealis,3.7,1.4k,Engineering & Construction , Bengaluru ,54
Kantar,3.5,1.4k,Analytics & KPO , Bengaluru ,44
Chetu,3.6,1.4k,Software Product , Noida ,14
VOIS,3.8,1.4k,IT Services & Consulting , Pune ,21
EOSGlobe,2.9,1.4k,BPO , Mumbai ,29
MedPlus,3.6,1.4k,Retail , Hyderabad ,141
Oracle Financial Services Software,3.4,1.4k,Software Product , Bengaluru ,22
Eaton,4.0,1.4k,Electronics Manufacturing , Pune ,22
Fino Payments Bank,3.8,1.4k,Banking , Mumbai ,273
Worley,4.1,1.4k,Engineering & Construction , Mumbai ,56
Sharekhan,3.7,1.4k,Financial Services , Mumbai ,114
Faurecia,3.9,1.4k,Auto Components , Pune ,28
City Union Bank,3.0,1.4k,Banking , Chennai ,194
Paytm Payments Bank,3.8,1.4k,Banking , Noida ,137
Aerial Telecom Solutions,4.2,1.4k,Telecom , Sahibzada Ajit Singh Nagar ,111
Aforeserve,3.4,1.4k,IT Services & Consulting , Mumbai ,158
Bajaj Housing Finance,3.6,1.4k,NBFC , Pune ,169
Sheenlac Paints,4.2,1.4k,Chemicals , Chennai ,162
Amity University,3.6,1.4k,Education & Training , Noida ,86
TÜV SÜD,4.0,1.3k,"Testing, Inspection and Certification (TIC) ", Bengaluru ,129
TEKsystems,3.2,1.3k,IT Services & Consulting , Bengaluru ,18
Novo Nordisk,3.7,1.3k,Pharma , Bengaluru ,73
iMerit,3.2,1.3k,IT Services & Consulting , Kolkata ,22
Rashmi Metaliks,3.2,1.3k,Iron & Steel , Kharagpur ,42
Bharat FIH,3.7,1.3k,Electronics Manufacturing , Chennai ,39
JioMart,3.9,1.3k,Retail , Mumbai ,297
Sunknowledge Services,3.4,1.3k,BPO , Kolkata ,13
Iffco Tokio General Insurance Co.,3.8,1.3k,Insurance , Gurugram ,281
DEXIT Global,3.5,1.3k,IT Services & Consulting , Mumbai ,151
JSW Cement,4.0,1.3k,Building Material , Mumbai ,145
Citco,3.1,1.3k,Management Consulting , Pune ,13
Big Bazaar,4.3,1.3k,Retail , New Delhi ,159
Unichem Laboratories,3.6,1.3k,Pharma , Ghaziabad ,76
Incedo,2.9,1.3k,IT Services & Consulting , Gurugram ,13
Collabera Talent Solutions,3.5,1.3k,Recruitment , Bengaluru ,43
GE,4.1,1.3k,Defence & Aerospace , Bengaluru ,76
Burger King,3.9,1.3k,Hospitality , New Delhi ,111
Aptara,3.1,1.3k,Content Development , Noida ,15
INDIUM,4.0,1.3k,IT Services & Consulting , Chennai ,13
Hindware Limited,3.9,1.3k,Building Material , Hyderabad ,133
FDC,3.7,1.3k,Pharma , Mumbai ,128
TE Connectivity,4.1,1.3k,Electronics Manufacturing , Bengaluru ,22
ZF Steering Gear,3.7,1.3k,Auto Components , Hyderabad ,34
Hatsun Agro Product,3.8,1.3k,Food Processing , Chennai ,127
CreditAccess Grameen,4.0,1.3k,NBFC , Bengaluru ,347
The Ramco Cements,4.0,1.3k,Building Material , Chennai ,123
RBL FinServe,3.9,1.3k,Financial Services , Mumbai ,365
Grant Thornton,3.4,1.3k,Accounting & Auditing , Bengaluru ,60
ManpowerGroup,3.7,1.3k,Recruitment , Bengaluru ,149
Brillio,3.4,1.3k,IT Services & Consulting , Bengaluru ,14
VIBGYOR Group of Schools,3.5,1.3k,Education & Training , Bengaluru ,37
GEP Worldwide,3.6,1.3k,IT Services & Consulting , Mumbai ,17
CenturyPly,3.9,1.3k,Furniture & Furnishing , Kolkata ,146
Atul,3.9,1.3k,Chemicals , Valsad ,65
Punjab National Bank,3.8,1.3k,Banking , New Delhi ,217
Cinépolis,3.8,1.3k,Media & Entertainment , New Delhi ,59
Spicejet,3.4,1.3k,Aviation , New Delhi ,60
Nippon Paint India,4.0,1.3k,Chemicals , Chennai ,163
Shubham Housing Development Finance,3.9,1.3k,NBFC , New Delhi ,158
R Systems International,3.5,1.3k,IT Services & Consulting , Noida ,23
Bluestock ™,4.5,1.3k,FinTech , Pune ,44
OM Logistics,3.9,1.3k,Logistics , New Delhi ,123
Fabindia,3.8,1.3k,Retail , New Delhi ,82
Baroda Global Shared Services,3.8,1.3k,BPO , Gandhinagar ,180
Decathlon,3.7,1.3k,Retail , Bengaluru ,71
Hindustan Construction Company,4.3,1.3k,Engineering & Construction , Mumbai ,94
Astral Pipe,3.9,1.3k,Building Material , Ahmedabad ,144
More Supermarket,3.6,1.3k,Retail , Bengaluru ,164
